SeniorCitizen,tenure,MonthlyCharges,TotalCharges,AvgMonthlySpend,gender_Male,Partner_Yes,Dependents_Yes,PhoneService_Yes,MultipleLines_No phone service,MultipleLines_Yes,InternetService_Fiber optic,InternetService_No,OnlineSecurity_No internet service,OnlineSecurity_Yes,OnlineBackup_No internet service,OnlineBackup_Yes,DeviceProtection_No internet service,DeviceProtection_Yes,TechSupport_No internet service,TechSupport_Yes,StreamingTV_No internet service,StreamingTV_Yes,StreamingMovies_No internet service,StreamingMovies_Yes,Contract_One year,Contract_Two year,PaperlessBilling_Yes,PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,PaymentMethod_Mailed check,TenureGroup_13-24 months,TenureGroup_25-48 months,TenureGroup_49-72 months
0,-0.7117434584104956,-0.0026533867224840216,-0.5929771887164698,-0.04935402411997305,True,False,True,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,True,False,False,False,False,True,True,False,False
0,1.5270719577121736,1.533744106693899,2.3868168854338454,1.5068964634456825,False,False,False,True,False,True,True,False,False,True,False,True,False,True,False,False,False,True,False,True,False,True,True,False,False,True,False,False,True
0,1.3642490183577978,-1.3200395743818876,-0.2712140474361819,-1.2993633382760394,False,False,False,True,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,True,False,False,False,False,True
1,0.387311382231542,0.6543805305484532,0.5444446490412078,0.6415733205436113,False,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,True,False
0,-1.2002122764736234,0.5233055824060188,-0.9052786452118903,0.49301510102851254,False,True,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False
0,-0.06045170099299184,1.2782309166440902,0.3359363379352396,1.1234309316336095,True,False,False,True,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,True,True,False,True,False,True,False,False,True,False
0,0.387311382231542,-0.3378070515930122,0.020693197539187493,-0.29582472261725307,False,False,False,False,True,False,False,False,False,True,False,True,False,True,False,True,False,False,False,True,True,False,True,False,True,False,False,True,False
0,-1.2002122764736234,1.1206091435614158,-0.8814817396276756,1.0892910966278617,True,False,False,True,False,False,True,False,False,False,False,False,False,True,False,True,False,True,False,True,False,False,True,False,True,False,False,False,False
0,1.2421318138420157,-1.4743429943470319,-0.4272769642241716,-1.4454843424052182,True,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,True,False,False,True
0,0.7129572609402939,-1.472683817788267,-0.541651390509926,-1.4365318204505553,True,True,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,True,False,False,True
0,-1.2816237461508113,0.16492344571278056,-0.9797208101898158,0.16572338757684044,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False
0,1.2828375486806096,1.0608787874458763,1.7619505380638436,1.114981089577102,False,True,False,True,False,False,True,False,False,True,False,False,False,False,False,True,False,True,False,True,True,False,True,False,False,True,False,False,True
0,-0.6303319887333076,-0.004312563281248919,-0.4942551551258677,0.14106730397326359,True,True,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False,True,True,False,False
0,0.631545791263106,-0.3029643438589475,0.15361779469086545,-0.3183383062676502,True,True,True,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,True,True,False,False,False,True,False
0,0.22448844287716607,-0.16359351292268806,-0.04747044806873324,-0.23640681143631606,True,True,False,False,True,False,False,False,False,True,False,True,False,False,False,True,False,True,False,True,False,True,True,False,False,False,False,True,False
0,-0.7117434584104956,-0.3228744625641272,-0.6308239278559401,-0.23901819688995068,True,False,True,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,True,False,False,True,False,False
0,-0.1825689055087738,0.1815152113004305,-0.13572096508768366,0.2069786455749504,False,True,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False
0,1.6084834273893616,1.560290931634139,2.516580270035591,1.5410361717071663,True,True,True,True,False,False,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,True
0,0.387311382231542,-0.5568183573499913,-0.11811476741375376,-0.5442599572096807,True,True,True,False,True,False,False,False,False,True,False,False,False,True,False,True,False,True,False,False,False,True,False,True,False,False,False,True,False
0,-1.2816237461508113,-1.4743429943470319,-1.001410240740742,-1.4646844085084656,False,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,True,False,False,False
0,-0.06045170099299184,0.7174292397815226,0.17390224188626613,0.7305211777187071,False,False,True,True,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,True,False,False,False,True,False
1,0.46872285190873,-1.1474852122703283,-0.4134247064532866,-1.121365652404194,True,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False
0,-0.8745663977648716,-0.3693314062095472,-0.7243431324581115,-0.18637148704702933,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False
0,-1.0780950719578415,-0.3295111687991873,-0.8609558109180441,-0.26883199666991825,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False,False
0,1.4456604880349857,1.2085455011759603,2.111615770670272,1.3099743698526536,True,False,False,True,False,True,True,False,False,True,False,True,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True
0,1.2014260790034217,0.5481932307874936,1.177433556435342,0.5113359844190712,True,True,True,True,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,True,True,False,False,False,False,True
0,-0.4675090493789317,1.293163505672975,-0.020687952854026866,1.4014951728687965,False,True,False,True,False,True,True,False,False,True,False,False,False,True,False,False,False,True,False,True,False,False,True,False,True,False,True,False,False
0,-1.3223294809894055,0.2794066282675646,-0.3968393169986058,-2.1412706396774692,False,True,True,True,False,True,False,False,False,False,False,True,False,True,False,True,False,True,False,False,False,True,False,False,False,True,False,False,False
1,-0.9559778674420595,0.6278337056082129,-0.6634897908719098,0.7563153254075609,True,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False,False
0,1.4863662228735797,1.5802010503393187,2.4170898861724357,1.5927487407543623,True,True,False,True,False,True,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,True,False,False,False,False,False,True
0,-1.0373893371192475,-1.466047111553207,-0.9484599305293717,-1.4760001364165185,True,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,True,False,False,False
0,1.4049547531963917,1.5370624598114289,2.2876338416797113,1.5589688676837572,False,True,False,True,False,True,True,False,False,True,False,False,False,True,False,True,False,True,False,True,True,False,True,False,True,False,False,False,True
0,0.5094285867473239,-0.3577171702981922,0.00811420593424769,-0.4398671284949712,False,True,True,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,True,True,False,False,False,True,False
1,-0.6303319887333076,0.9911933719777464,-0.32376920607881055,0.8949222065928453,True,True,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,True,False,True,False,False
0,0.1023712383613841,-1.4544328756418519,-0.6850694570981856,-1.4425244413551952,False,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,True,False,True,False
1,-1.2002122764736234,0.7273842991341125,-0.9134012052360225,0.2894891615711699,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False
0,-0.8338606629262776,0.7174292397815226,-0.5419806834838772,0.7930783442014329,False,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False,False
0,0.06166550352279012,-1.3233579274994176,-0.6360267568443707,-1.3135445574424487,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False
0,0.9571916699718578,1.3495755086709846,1.654074159797395,1.4353539524686743,False,True,False,True,False,False,True,False,False,True,False,True,False,True,False,False,False,True,False,True,True,False,True,True,False,False,False,False,True
1,-1.0373893371192475,0.7987288911610074,-0.7445836739236519,0.713357469460323,True,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,True,False,False,False,False
0,-1.2816237461508113,-1.3017886322354726,-0.9991271427880131,-1.293062535236328,False,False,False,True,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,True,False,False,False,False
0,0.8350744654560759,-1.4826388771408567,-0.5500812906430794,-1.4883789378190782,False,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,True,False,False,True
1,0.387311382231542,1.336302096200865,1.0088794595021322,1.4728078331226726,False,True,False,True,False,True,True,False,False,True,False,False,False,True,False,False,False,True,False,True,True,False,True,False,False,False,False,True,False
0,0.7943687306174818,0.873391836305432,1.069974282602565,0.8661107291293686,True,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,False,True,False,False,True,False,False,False,True,False,False,False,True
0,1.6084834273893616,1.7328452937456982,2.7345283130614964,1.7685818391545192,False,True,False,True,False,True,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,True,True,False,False,False,False,True
0,-1.2409180113122174,-1.3449272227633626,-0.994363371098184,-1.5381187677451014,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False
0,-1.2409180113122174,0.4851445215544238,-0.9437839702992631,0.3629235208078059,False,False,False,True,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
0,0.7943687306174818,1.2052271480584305,1.3170757302556266,1.2233177937653117,False,True,True,True,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,True,True,False,False,False,False,False,False,False,True
0,-1.0780950719578415,-1.3216987509406526,-0.9353321173011796,-1.2006507573205618,True,True,False,True,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,True,False,False,False
0,1.6084834273893616,1.6880475266590431,2.647880355182442,1.6781182261997745,True,True,False,True,False,True,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,True
1,-1.2816237461508113,0.875051012864197,-0.9703249839997384,0.8720134045044827,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,True,False,False,False,False
0,0.7129572609402939,1.4839688099309494,1.4268620077709924,1.522955367301861,False,False,False,True,False,True,True,False,False,True,False,True,False,False,False,True,False,True,False,True,False,True,True,False,True,False,False,False,True
0,1.4456604880349857,0.5813767619627935,1.4687700269225292,0.5993404169357986,False,False,False,True,False,False,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,True,True,False,False,False,False,True
0,-1.2816237461508113,0.14003579733130567,-0.9800501031637672,0.14097023277797446,True,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False
0,-1.2002122764736234,-0.1420242176587432,-0.9239605332673944,0.024905440276625123,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False
0,-0.4268033145403377,-0.17188939571651304,-0.40699251702877115,-0.07948286405192612,True,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False,True,False,False
0,1.6084834273893616,0.48348534499565887,1.4753997921314153,0.454005962632522,False,True,True,True,False,True,False,False,False,True,False,True,False,True,False,True,False,False,False,True,False,True,True,False,False,False,False,False,True
0,1.2828375486806096,-1.497571466169742,-0.4235449771860568,-1.451972632137798,False,True,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,False,True
0,-1.0780950719578415,-1.4710246412295018,-0.9592168343451145,-1.4998888953335192,True,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,True,False,False,False
0,1.4456604880349857,-1.4925939364934466,-0.4382094909593551,-1.5087304633711536,True,True,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,False,False,False,False,True
0,1.3642490183577978,1.30477774158433,2.0017855874250463,1.2894666090720248,True,False,False,True,False,True,True,False,False,False,False,True,False,False,False,True,False,True,False,True,True,False,True,False,True,False,False,False,True
1,-1.2816237461508113,0.44864263726159415,-0.975966870286771,0.4479093522839125,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False
0,-1.0780950719578415,0.8153206567486573,-0.758699366073698,1.0122812816980566,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,True,False,False,False,False
1,-1.2002122764736234,0.1815152113004305,-0.9205358863383009,0.11071637691269366,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False
0,0.06166550352279012,1.702980115687928,0.7014954447510516,1.6435838002644292,True,False,False,True,False,True,True,False,False,True,False,True,False,True,False,True,False,True,False,True,True,False,False,True,False,False,False,True,False
0,1.1200146093262338,1.0708338467984662,1.4534688800662583,0.9455852812677791,False,True,False,True,False,False,True,False,False,True,False,False,False,False,False,True,False,True,False,True,False,True,True,False,True,False,False,False,True
0,-0.9152721326034655,0.5083729933771337,-0.6389684407450025,0.6508852216346133,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False
0,0.6722515261016999,-1.3167212212643575,-0.4784271395112748,-1.3251574420707761,False,True,True,True,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,True,False,False,True
0,0.631545791263106,0.29599839385521454,0.5620288938502077,0.3212557102297147,False,False,False,True,False,True,False,False,False,False,False,True,False,True,False,True,False,True,False,False,True,False,True,False,False,False,False,True,False
1,-0.7524491932490895,-0.8372191957812748,-0.7064295946751604,-0.5090947611065298,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,True,True,False,False
1,1.4456604880349857,0.5116913464946635,1.4436120437126492,0.5715295194853081,True,True,False,True,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False,False,False,False,True
0,0.18378270803857208,-0.8206274301936248,-0.3611110293248889,-0.8221281901530383,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,True,False,False,False,True,False
0,1.4863662228735797,1.6034295221620285,2.45601231569348,1.635151971148941,False,True,True,True,False,True,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,True
0,-0.7931549280876836,-0.9799083798350643,-0.8126595080718523,-0.9978018272252397,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,True,True,False,False
0,-0.9966836022806536,-1.5091857020810966,-0.9405129934246802,-1.4844869323475585,True,False,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False
0,-0.7931549280876836,0.2611556861211498,-0.6020656747975259,0.21992644962358765,True,True,True,True,False,True,False,False,False,False,False,True,False,True,False,True,False,True,False,False,False,False,True,False,True,False,True,False,False
0,0.9978974048104517,-0.17188939571651304,0.5044026234087288,-0.14356076764688502,True,True,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,True,True,False,True,False,False,False,True
0,1.6084834273893616,0.8269348926600121,1.8710782296313067,0.8671086127202631,True,True,True,True,False,True,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,True
0,-0.9966836022806536,-1.5224591145512167,-0.9218530582341061,-1.309152085855591,False,True,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,True,False,False,False
0,0.5094285867473239,-0.3859231717971971,-0.002225593447823456,-0.4571393298435133,True,True,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False
0,-0.4675090493789317,-0.7094626007563706,-0.5663044578264138,-0.5515680314836318,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,True,True,False,False
0,0.26519417771576004,-0.807354017723505,-0.3542397826017716,-0.8765325252533595,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,True,False,False,True,False
0,-0.7117434584104956,-1.3316538102932427,-0.8680904920203224,-1.428049739406144,True,False,True,True,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,True,False,True,False,False
0,0.8757802002946699,-0.05242868348543355,0.48637932130112715,-0.05766619462033303,True,True,True,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,True,False,False,False,False,True
0,1.1200146093262338,0.8169798333074222,1.2863856250833645,0.7362561021853691,True,False,False,True,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,True,False,True,False,False,False,True
0,-1.2409180113122174,-0.6530505977583607,-0.9728715163316286,-0.7303408161421082,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,True,False,False,False,False
0,0.18378270803857208,0.8435266582476619,0.49085770574686505,0.9087640343319886,True,True,False,True,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,True,False,True,False,False,True,False
0,-0.8338606629262776,-0.3560579937394271,-0.7072418506775736,-0.24215359649780702,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
0,-0.10115743583158582,1.376122333611225,0.39979722201686335,1.3922697113659817,False,False,False,True,False,True,True,False,False,True,False,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,False,True,False
0,1.1607203441648277,1.3694856273761649,1.7886671746837595,1.3080476657592608,True,True,False,True,False,True,True,False,False,True,False,True,False,False,False,False,False,True,False,True,False,False,True,False,True,False,False,False,True
1,1.6084834273893616,-0.004312563281248919,1.067361891675885,0.02799958462648337,True,True,True,False,True,False,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,True,False,False,False,False,False,True
0,-1.2816237461508113,-1.4842980536996218,-1.0015419579303226,-1.4745856704280118,True,True,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False
1,0.22448844287716607,0.9978300782128064,0.5663536082414348,0.9778439979164767,False,True,False,True,False,True,True,False,False,True,False,True,False,False,False,False,False,False,False,True,True,False,False,True,False,False,False,True,False
0,-0.30468611002455576,0.028870967894050924,-0.2729483237656587,0.07614997141134412,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,True,False
0,1.5677776925507676,-1.3366313399695375,-0.2595570761583055,-1.34631087105248,False,True,False,True,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,False,False,False,False,True
0,-0.2639803751859618,-1.4826388771408567,-0.7935385627177464,-1.5142541877338869,False,True,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,True,False,False,False,True,False
0,-0.5082147842175256,0.8020472442785371,-0.18531248696475064,0.9598871040404573,False,False,False,True,False,True,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False
0,-0.1825689055087738,0.9812383126251565,0.15721806453939985,0.9934217351846351,True,False,False,True,False,True,True,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,True,True,False,False,False,True,False
0,-0.06045170099299184,0.9580098408024466,0.2803297310673289,0.9885927787184972,True,True,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,True,True,False,True,False,True,False,False,True,False
1,-0.019745966154397852,1.0359911390644014,0.31521283344123735,0.9727278030923688,True,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,True,False,False,False,True,False
0,-0.7931549280876836,-0.9898634391876541,-0.8145474544558399,-1.0087186031878164,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,True,False,False
0,-0.7117434584104956,-1.2802193369715278,-0.8441838221114576,-1.3082444701796325,True,False,False,True,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,True,False,True,False,False
0,1.1200146093262338,-0.8405375488988048,0.05408350509785019,-0.8076256661252342,True,False,False,False,True,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True
0,-1.2002122764736234,0.34245533750063456,-0.9041590491004557,0.5210686764672275,False,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
0,0.8757802002946699,1.1654069106480704,1.3164390971726538,1.0978171832808048,False,False,False,True,False,False,True,False,False,True,False,True,False,False,False,False,False,True,False,True,True,False,True,True,False,False,False,False,True
0,-1.2002122764736234,-1.5207999379924515,-0.9875799358347871,-1.5691977287703442,False,True,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,True,False,False,False
0,-0.9559778674420595,0.2014253300056102,-0.715122929187475,0.3250603618006515,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
0,-0.6303319887333076,1.303118565025565,-0.24491451524993738,1.2436019400733416,False,True,True,True,False,True,True,False,False,True,False,False,False,True,False,False,False,True,False,True,False,False,True,False,True,False,True,False,False
1,-0.7117434584104956,1.040968668740696,-0.38398591458203973,0.9979794589253784,False,False,False,True,False,False,True,False,False,True,False,False,False,True,False,True,False,False,False,True,False,False,True,False,False,True,True,False,False
0,-0.5489205190561197,-1.3051069853530026,-0.7970729739714904,-1.2972314876235058,False,True,True,True,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,True,True,False,False
0,-1.1595065416350294,0.697519121076343,-0.8429983674052328,1.004855335258397,False,True,True,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False,False
0,-1.2816237461508113,0.4785078153193637,-0.9755717187180294,0.4776131380425514,False,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False
0,1.6084834273893616,-0.13206915830615312,0.9868826888421851,-0.05602362416300063,True,True,True,False,True,False,False,False,False,True,False,False,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,True
0,-0.30468611002455576,-0.32619281568165726,-0.3667090098820611,-0.20577195964454043,True,True,True,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,True,False,True,False
0,-0.9559778674420595,0.3756388686759344,-0.7097225244146735,0.370166110545252,True,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False
0,-1.1188008067964355,-1.4743429943470319,-0.9646172391179157,-1.45280289420501,False,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,False,True,False,False,False
0,1.1607203441648277,-1.0396387359506039,-0.08083880276246577,-0.9957541513679816,True,True,True,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
0,1.5677776925507676,1.2998002119080347,2.243991546198698,1.3042987811280589,False,True,False,True,False,True,True,False,False,True,False,False,False,True,False,False,False,True,False,True,True,False,True,True,False,False,False,False,True
0,1.1200146093262338,-1.5158224083161567,-0.5260209506797039,-1.5344057945252714,False,True,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,True,False,False,False,False,True
0,0.9164859351332638,-0.19014033786292786,0.3839692064022704,-0.23551775075677764,True,False,False,True,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,True,True,False,True,False,False,False,True
1,1.1200146093262338,0.3291819250305144,0.9461820772618036,0.31003428005422917,False,True,True,True,False,False,False,False,False,True,False,True,False,True,False,True,False,False,False,True,True,False,True,True,False,False,False,False,True
0,-0.10115743583158582,0.6776090023711627,0.1005796730197749,0.6425241560136631,False,False,False,True,False,False,False,False,False,True,False,True,False,True,False,True,False,True,False,True,True,False,False,False,False,False,False,True,False
0,0.346605647392948,1.6150437580733834,1.007035418848005,1.557575169852587,False,True,False,True,False,True,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,False,True,False
0,-0.8745663977648716,-0.34278458126930716,-0.7391393634209904,-0.28748437392239673,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,True,False,False,False
1,0.22448844287716607,0.1732193285066055,0.08606882930098719,0.027757119513687235,True,False,False,True,False,False,False,False,False,False,False,True,False,True,False,True,False,True,False,False,True,False,True,True,False,False,False,True,False
1,-1.2409180113122174,-0.6961891882862504,-0.9730471392510694,-0.7369416574218058,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
0,1.6084834273893616,1.089084788944881,2.0593020935418744,1.063621158317927,True,True,True,True,False,True,True,False,False,True,False,True,False,False,False,True,False,False,False,True,False,True,True,True,False,False,False,False,True
0,0.346605647392948,1.2168413839697851,0.7153257496570066,1.0227460300683093,False,True,True,True,False,True,True,False,False,True,False,True,False,True,False,False,False,False,False,True,True,False,True,False,False,False,False,True,False
0,-1.2816237461508113,0.9596690173612115,-0.9692053878883041,0.956174130820627,False,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,True,False,False,False,False
0,-1.2409180113122174,-1.477661347464562,-0.9915753572520629,-1.433330412429902,True,False,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,True,False,False,False
0,0.590840056424512,1.1421784388253606,1.0747380542923939,1.1936639734582575,True,True,True,True,False,True,True,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,True,False,True,False,False,True,False
1,-0.8745663977648716,0.9978300782128064,-0.5185350237385441,1.2200577628885378,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,True,False,True,False,False,False,False
0,-1.2816237461508113,-1.3449272227633626,-0.9996979172761952,-1.3359680035543626,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False
0,-1.1188008067964355,-1.5091857020810966,-0.9726300348173976,-1.573268247559491,True,True,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,True,False,False,False
0,1.1200146093262338,-0.4937696481169216,0.2679044095168994,-0.5397415241908402,False,True,False,False,True,False,False,False,False,True,False,True,False,True,False,False,False,False,False,True,True,False,False,False,True,False,False,False,True
0,0.7129572609402939,-1.5108448786398618,-0.5608381944588221,-1.465377496842834,False,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,True,False,False,False,False,True
0,0.9571916699718578,0.712451710105228,1.150804731275146,0.7597991027496235,True,False,False,True,False,True,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True
0,0.22448844287716607,0.6294928821669784,0.4093247653965211,0.6672136184843916,False,False,False,True,False,False,True,False,False,True,False,True,False,True,False,False,False,False,False,False,False,False,True,True,False,False,False,True,False
0,0.8757802002946699,1.4806504568134191,1.6761587419170627,1.5985643370267526,True,True,False,True,False,True,True,False,False,True,False,True,False,True,False,False,False,True,False,True,False,False,False,False,True,False,False,False,True
